date,open,high,low,close,volume,daily_return,rolling_avg_5d_close,rolling_vol_5d
2022-04-07,171.16,173.36,169.85,172.14,77594650.0,0.0018041087120990174,174.356,0.01753389588682272
2022-04-08,171.78,171.78,169.2,170.09,76575508.0,-0.011908911351225626,173.512,0.01797468688431115
2022-04-11,168.71,169.03,165.5,165.75,72246706.0,-0.02551590334528786,170.974,0.0103582683740255
2022-04-12,168.02,169.87,166.64,167.66,79265181.0,0.011523378582201982,169.494,0.015060629818473554
2022-04-13,167.39,171.04,166.77,170.4,70618925.0,0.016342598115233198,169.20800000000003,0.017204504520505804
2022-04-14,170.62,171.27,165.04,165.29,75329376.0,-0.029988262910798147,167.83800000000002,0.02109059941380385
2022-04-18,163.92,166.5984,163.57,165.07,69023941.0,-0.0013309940105269424,166.834,0.021119628481350756
2022-04-19,165.02,167.82,163.91,167.4,67723833.0,0.014115223844429758,167.16400000000002,0.019218743197675848
2022-04-20,168.76,168.88,166.1,167.23,67718110.0,-0.0010155316606930143,167.07800000000003,0.01849131024705383
2022-04-21,168.91,171.53,165.91,166.42,87227768.0,-0.004843628535549871,166.28199999999998,0.01595632215451779
2022-04-22,166.46,167.8699,161.5,161.79,84882424.0,-0.027821175339502457,165.582,0.015101253935927966
2022-04-25,161.12,163.17,158.46,162.88,96046376.0,0.006737128376290258,165.14399999999998,0.01589203299586367
2022-04-26,162.25,162.34,156.72,156.8,94008394.0,-0.037328094302553905,163.02399999999997,0.01878247403771998
2022-04-27,155.91,159.79,155.38,156.57,88063191.0,-0.0014668367346939437,160.892,0.018712312178910007
2022-04-28,159.25,164.515,158.93,163.64,130216792.0,0.04515552149198432,160.33599999999998,0.032444606705885025
2022-04-29,161.84,166.2,157.25,157.65,131747571.0,-0.036604742116841726,159.50799999999998,0.03431231328155685
2022-05-02,156.71,158.23,153.27,157.96,123055265.0,0.001966381224230984,158.524,0.033979430159479386
2022-05-03,158.15,160.71,156.32,159.48,88966526.0,0.009622689288427244,159.06,0.029188209935165643
2022-05-04,159.67,166.48,159.26,166.02,107521649.0,0.04100827689992492,160.95,0.033201096229211864
2022-05-05,163.85,164.08,154.95,156.77,130525275.0,-0.05571617877364177,159.576,0.03842768807503132
2022-05-06,156.01,159.44,154.18,157.28,116124647.0,0.00325317343879572,159.502,0.03497503996982019
2022-05-09,154.925,155.83,151.49,152.06,131577921.0,-0.033189216683621514,158.322,0.037899132807000156
2022-05-10,155.52,156.74,152.93,154.51,115366736.0,0.016112061028541236,157.328,0.03871325167683215
2022-05-11,153.5,155.45,145.81,146.5,142689825.0,-0.05184130476991777,153.424,0.03246855079713668
2022-05-12,142.77,146.2,138.8,142.56,144022980.92999974,-0.02689419795221837,150.58200000000002,0.027699606790576356
2022-05-13,144.59,148.105,143.11,147.11,113990852.0,0.03191638608305292,148.548,0.035263473865974095
2022-05-16,145.55,147.5199,144.18,145.54,86643781.0,-0.010672286044456691,147.244,0.03339356480366028
2022-05-17,148.86,149.77,146.68,149.24,78336254.0,0.025422564243507084,146.19,0.035298714022944516
2022-05-18,146.85,147.3601,139.9,140.82,109742890.0,-0.05641919056553213,145.054,0.036799071424611654
2022-05-19,139.88,141.66,136.6,137.35,136095640.0,-0.024641386166737722,144.012,0.03651230921310866
2022-05-20,139.09,140.7,132.61,137.59,137426125.0,0.00174736075718962,142.108,0.030495516560551782
2022-05-23,137.79,143.26,137.65,143.11,117726265.0,0.040119194708917894,141.622,0.038766293983968365
2022-05-24,140.805,141.97,137.33,140.36,104132746.0,-0.01921598770176791,139.846,0.03567153761692831
2022-05-25,138.43,141.785,138.34,140.52,92482696.0,0.0011399259048161525,139.786,0.02544705177786133
2022-05-26,137.39,144.34,137.14,143.78,90601548.0,0.023199544548818674,141.072,0.02280220821027046
2022-05-27,145.39,149.68,145.26,149.64,90978503.0,0.04075671164278738,143.482,0.025981978487422182
2022-05-31,149.07,150.66,146.84,148.84,103718416.0,-0.00534616412723854,144.628,0.0238215342419435
2022-06-01,149.9,151.74,147.68,148.71,74286635.0,-0.000873421123353868,146.298,0.019600264324615965
2022-06-02,147.83,151.27,146.86,151.21,72348055.0,0.01681124335955886,148.436,0.018707033065943873
2022-06-03,146.9,147.97,144.46,145.38,88570289.0,-0.038555651081277786,148.756,0.029269776573568988
2022-06-06,147.03,148.5689,144.9,146.14,71598380.0,0.005227679185582534,148.05599999999998,0.020751151207073503
2022-06-07,144.345,149.0,144.1,148.71,67808150.0,0.0175858765567265,148.03,0.022948327935747425
2022-06-08,148.58,149.8697,147.46,147.96,53950201.0,-0.005043373007867613,147.88,0.02306525816015263
2022-06-09,147.08,147.95,142.53,142.64,69472976.0,-0.03595566369289016,146.166,0.02498731710338176
2022-06-10,140.28,140.76,137.06,137.13,91566637.0,-0.038628715647784584,144.51600000000002,0.02500721961865997
2022-06-13,132.87,135.2,131.44,131.88,122207099.0,-0.038284839203675314,141.66400000000002,0.025359046976633954
2022-06-14,133.13,133.89,131.48,132.76,84784326.0,0.0066727327873823405,138.474,0.021481480835763483
2022-06-15,134.29,137.34,132.16,135.43,91532972.0,0.02011147936125357,135.968,0.02836189184788636
2022-06-16,132.08,132.39,129.04,130.06,107961508.0,-0.03965148046961531,133.452,0.029013032467870115
2022-06-17,130.065,133.079,129.81,131.56,134520290.0,0.011533138551437894,132.33800000000002,0.028749115314997215
2022-06-21,133.42,137.06,133.32,135.87,81000488.0,0.03276071754332621,133.13600000000002,0.027522666492192514
2022-06-22,134.79,137.76,133.91,135.35,73409234.0,-0.0038271877529992837,133.654,0.027883918708315945
2022-06-23,136.82,138.59,135.63,138.27,72433768.0,0.021573697820465476,134.22199999999998,0.028099542547284632
2022-06-24,139.9,141.91,139.77,141.66,89116837.0,0.024517248860924212,136.542,0.014044581255371398
2022-06-27,142.695,143.49,140.965,141.66,70207908.0,0.0,138.562,0.016036657190921583
2022-06-28,142.13,143.422,137.325,137.44,67315328.0,-0.029789637159395754,138.87600000000003,0.022008345205631004
2022-06-29,137.46,140.67,136.67,139.23,66242411.0,0.013023864959254894,139.652,0.022088290440024378
2022-06-30,137.25,138.37,133.7737,136.72,98964467.0,-0.018027723910076787,139.342,0.022147333982593137
2022-07-01,136.04,139.04,135.66,138.93,71051552.0,0.01616442363955528,138.796,0.019836346017594236
2022-07-05,137.77,141.61,136.93,141.56,73429641.0,0.018930396602605537,138.776,0.022370028597588937
2022-07-06,141.355,144.12,141.08,142.92,74064254.0,0.009607233681830918,139.872,0.014927977066380936
2022-07-07,143.29,146.55,143.28,146.35,66253709.0,0.023999440246291748,141.296,0.01657824786568775
2022-07-08,145.265,147.55,145.0,147.04,64547798.0,0.004714724974376416,143.35999999999999,0.00761841458520528
2022-07-11,145.67,146.64,143.78,144.87,63305113.0,-0.014757889009793135,144.54799999999997,0.015045842353018339
2022-07-12,145.76,148.45,145.05,145.86,77588759.0,0.006833712984054774,145.408,0.013876215191710081
2022-07-13,142.99,146.45,142.1201,145.49,71185560.0,-0.002536679007267284,145.922,0.01416416921952779
2022-07-14,144.08,148.95,143.25,148.47,78140744.0,0.020482507388823956,146.346,0.012935022600612292
2022-07-15,149.78,150.86,148.2,150.17,76259931.0,0.011450124604297063,146.972,0.013503339242405108
2022-07-18,150.74,151.57,146.7,147.07,81420868.0,-0.020643270959579074,147.412,0.01566309619734012
2022-07-19,147.92,151.23,146.91,151.0,82982367.0,0.02672196913034619,148.44,0.01901046618280359
2022-07-20,151.12,153.72,150.37,153.04,64823413.0,0.013509933774834337,149.95,0.01831991345184703
2022-07-21,154.5,155.57,151.94,155.35,65086636.0,0.015094093047569368,151.326,0.017720155308999824
2022-07-22,155.39,156.28,153.41,154.09,66675408.0,-0.00811071773414862,152.10999999999999,0.01920369530748714
2022-07-25,154.01,155.04,152.28,152.95,53623945.0,-0.007398273736128336,153.286,0.015230339925446118
2022-07-26,152.265,153.085,150.8,151.6,55138691.0,-0.008826413860738791,153.406,0.012299690115207408
2022-07-27,152.58,157.33,152.16,156.79,78620688.0,0.03423482849604231,154.156,0.01919207997213326
2022-07-28,156.98,157.64,154.41,157.35,81378731.0,0.0035716563556349445,154.55599999999998,0.018350136189307704
2022-07-29,161.24,163.63,159.5,162.51,101786860.0,0.032793136320305116,156.24,0.0212219423984611
2022-08-01,161.01,163.59,160.89,161.51,67829379.0,-0.006153467478924424,157.952,0.020959661571996833
2022-08-02,160.1,162.41,159.63,160.01,59907025.0,-0.009287350628444102,159.634,0.021070069610729728
2022-08-03,160.84,166.59,160.75,166.13,82507488.0,0.03824760952440465,161.502,0.022219872434780224
2022-08-04,166.005,167.19,164.43,165.81,55474144.0,-0.0019262023716366539,163.194,0.02285785403539224
2022-08-05,163.21,165.85,163.0,165.35,56696985.0,-0.0027742596948314713,163.762,0.019575741479965752
2022-08-08,166.37,167.81,164.2,164.87,60362338.0,-0.002902933172059252,164.434,0.01922072569131352
2022-08-09,164.02,165.82,163.25,164.92,63135503.0,0.0003032692424334016,165.416,0.01796702571831277
2022-08-10,167.68,169.34,166.9,169.24,70170540.0,0.026194518554450763,166.03799999999998,0.012596417684557581
2022-08-11,170.06,170.99,168.19,168.49,57149159.0,-0.004431576459465902,166.574,0.012925625681367736
2022-08-12,169.82,172.17,169.4,172.1,68039382.0,0.021425603893405976,167.924,0.014524769346632436
2022-08-15,171.52,173.39,171.345,173.19,54091694.0,0.006333527019174889,169.58800000000002,0.013309214524933723
2022-08-16,172.78,173.71,171.6618,173.03,56377050.0,-0.0009238408684103527,171.21,0.01354121105602476
2022-08-17,172.77,176.15,172.57,174.55,79542037.0,0.008784603825926274,172.272,0.010028577346304354
2022-08-18,173.75,174.9,173.12,174.15,62290075.0,-0.0022916069894013402,173.404,0.009490644529507484
2022-08-19,173.03,173.74,171.3101,171.52,70346295.0,-0.01510192362905538,173.288,0.009346240455206692
2022-08-22,169.69,169.86,167.135,167.57,69026809.0,-0.023029384328358327,172.164,0.012546275346977748
2022-08-23,167.08,168.71,166.65,167.23,54147079.0,-0.002029002804798008,171.004,0.012432423474539812
2022-08-24,167.32,168.11,166.245,167.53,53841524.0,0.0017939364946482073,169.6,0.010492769831952305
2022-08-25,168.78,170.14,168.35,170.03,51218209.0,0.014922700411866607,168.77599999999998,0.01481993184179375
2022-08-26,170.57,171.05,163.56,163.62,78960980.0,-0.037699229547726865,167.196,0.020962181037702914
2022-08-29,161.145,162.9,159.82,161.38,72724452.0,-0.01369025791468037,165.958,0.019807018392174747
2022-08-30,162.13,162.56,157.72,158.91,77906197.0,-0.015305490147477951,164.294,0.019806888869494065
2022-08-31,160.305,160.58,157.14,157.22,87991091.0,-0.010634950600969084,162.23200000000003,0.01870674907936744
2022-09-01,156.64,158.42,154.67,157.96,74229896.0,0.004706780307848879,159.818,0.015193294012493442
2022-09-02,159.75,160.362,154.965,155.81,76957768.0,-0.01361104076981523,158.25600000000003,0.008232088510200538
2022-09-06,156.47,157.09,153.69,154.53,73295539.0,-0.008215133816828146,156.88600000000002,0.007928318859589355
2022-09-07,154.825,156.67,153.61,155.96,87449574.0,0.009253866563126989,156.296,0.010064607746910469
2022-09-08,154.64,156.36,152.68,154.46,84923847.0,-0.009617850730956667,155.744,0.009898308315084496
2022-09-09,155.47,157.82,154.75,157.37,68081006.0,0.01883982908196291,155.62600000000003,0.013996251029934608
2022-09-12,159.59,164.26,159.3,163.43,104955962.0,0.038507974836372805,157.15,0.020048390602341953
2022-09-13,159.9,160.54,153.37,153.84,122656614.0,-0.058679556996879434,157.012,0.03694135788406983
2022-09-14,154.785,157.1,153.6106,155.31,87965409.0,0.00955538221528851,156.882,0.03696117323076609
2022-09-15,154.65,155.24,151.38,152.37,90481110.0,-0.018929882171141554,156.464,0.03777504034634704
2022-09-16,151.21,151.35,148.37,150.7,144022980.92999974,-0.010960162761698644,155.13000000000002,0.03594361659801708
2022-09-19,149.31,154.56,149.1,154.48,81474246.0,0.02508294625082952,153.34,0.03186102276507836
2022-09-20,153.4,158.08,153.08,156.9,107689796.0,0.015665458311755698,153.952,0.018445782319901242
2022-09-21,157.34,158.74,153.6,153.72,101696790.0,-0.020267686424474185,153.63400000000001,0.020893171195216026
2022-09-22,152.38,154.47,150.91,152.74,86264792.0,-0.006375227686703067,153.708,0.01900085503540099
2022-09-23,151.19,151.47,148.56,150.43,96029909.0,-0.015123739688359339,153.654,0.01971359653676266
2022-09-26,149.66,153.7701,149.64,150.77,93339409.0,0.002260187462607144,152.91199999999998,0.014291487343621687
2022-09-27,152.74,154.72,149.945,151.76,84442741.0,0.006566293029117043,151.884,0.011306677133667595
2022-09-28,147.64,150.6414,144.84,149.84,144022980.92999974,-0.01265155508697935,151.108,0.009346070130072416
2022-09-29,146.1,146.72,140.68,142.48,128138237.0,-0.04911906033101987,149.05599999999998,0.021926291163134232
2022-09-30,141.28,143.1,138.0,138.2,124925274.0,-0.030039303761931535,146.60999999999999,0.023162891316874393
2022-10-03,138.21,143.07,137.685,142.45,114311663.0,0.030752532561505008,144.946,0.031104992812255032
2022-10-04,145.03,146.22,144.26,146.1,87830064.0,0.025623025623025653,143.814,0.03473558196438143
2022-10-05,144.075,147.38,143.01,146.4,79470968.0,0.002053388090349051,143.126,0.034769146557555114
2022-10-06,145.81,147.54,145.22,145.43,68402169.0,-0.006625683060109244,143.71599999999998,0.024789108313813504
2022-10-07,142.54,143.1,139.445,140.09,85925559.0,-0.03671869627999724,144.094,0.027171343379873734
2022-10-10,140.42,141.89,138.5729,140.42,74899002.0,0.0023556285245198705,143.688,0.022489016759100887
2022-10-11,139.9,141.35,138.22,138.98,77033672.0,-0.010254949437402017,142.26399999999998,0.01599339196936443
2022-10-12,139.13,140.36,138.16,138.34,70433744.0,-0.004604979133688181,140.652,0.015002217679392103
2022-10-13,134.99,143.59,134.37,142.99,113223975.0,0.03361283793552117,140.16400000000002,0.02530449035307028
2022-10-14,144.31,144.52,138.19,138.38,88597969.0,-0.03224001678439059,139.822,0.023855703712049658
2022-10-17,141.065,142.9,140.27,142.41,85250939.0,0.029122705593293885,140.22,0.02781568340050658
2022-10-18,145.49,146.7,140.61,143.75,99136610.0,0.009409451583456185,141.174,0.026823027237395308
2022-10-19,141.69,144.9492,141.5,143.86,61758340.0,0.000765217391304418,142.278,0.0263423798763565
2022-10-20,143.02,145.89,142.65,143.39,64521989.0,-0.0032670652022801505,142.358,0.022273720230095655
2022-10-21,142.87,147.8479,142.649,147.27,86548609.0,0.027059069670130498,144.136,0.014866643323668995
2022-10-24,147.185,150.23,146.0,149.45,75981918.0,0.014802743260677431,145.544,0.011993960043830852
2022-10-25,150.09,152.49,149.36,152.34,74732290.0,0.019337571094011574,147.262,0.012722374350404162
2022-10-26,150.96,151.99,148.04,149.35,88436172.0,-0.019627149796507926,148.35999999999999,0.0188924432288311
2022-10-27,148.07,149.046,144.13,144.8,109180150.0,-0.030465349849347012,148.642,0.02556338245286904
2022-10-28,148.2,157.5,147.82,155.74,144022980.92999974,0.07555248618784538,150.336,0.04154565082594325
2022-10-31,153.155,154.24,151.92,153.34,97943171.0,-0.015410299216643164,151.11399999999998,0.04318633321440779
2022-11-01,155.08,155.45,149.13,150.65,80379345.0,-0.017542715534107245,150.776,0.043461292593674324
2022-11-02,148.945,152.17,145.0,145.03,93604623.0,-0.037305011616329264,149.912,0.045952391264201496
2022-11-03,142.06,142.8,138.75,138.88,97918516.0,-0.04240501965110666,148.728,0.047874349114485626
2022-11-04,142.09,142.67,134.38,138.38,140814796.0,-0.0036002304147465525,145.256,0.01616017901523253
2022-11-07,137.11,139.145,135.671,138.92,83374628.0,0.0039022980199450163,142.372,0.02028484163830868
2022-11-08,140.41,141.43,137.49,139.5,89908477.0,0.004175064785488125,140.142,0.022931814818414036
2022-11-09,138.5,138.55,134.5933,134.87,74917794.0,-0.03318996415770603,138.10999999999999,0.02198766932381187
2022-11-10,141.24,146.87,139.5,146.87,118854028.0,0.08897456810261728,139.708,0.04565460784915266
2022-11-11,145.82,150.01,144.37,149.7,93979665.0,0.019268741063525496,141.972,0.0448325998897086
2022-11-14,148.97,150.28,147.43,148.28,73374114.0,-0.009485637942551639,143.844,0.04616256470357764
2022-11-15,152.215,153.59,148.5613,150.04,89868332.0,0.011869436201780381,145.952,0.04588270502990269
2022-11-16,149.13,149.87,147.29,148.79,64218266.0,-0.008331111703545724,148.73600000000002,0.04029619171900369
2022-11-17,146.43,151.48,146.15,150.72,80389400.0,0.012971301834800775,149.506,0.013243354882512229
2022-11-18,152.305,152.7,149.97,151.29,74829573.0,0.003781847133757843,149.82399999999998,0.010717650021104353
2022-11-21,150.16,150.37,147.715,148.01,58724070.0,-0.02168021680216803,149.76999999999998,0.014684124556612393
2022-11-22,148.13,150.42,146.925,150.18,51804132.0,0.01466117154246338,149.798,0.01530157292178446
2022-11-23,149.45,151.83,149.34,151.07,58301395.0,0.005926221867092796,150.254,0.014608300181816709
2022-11-25,148.305,148.88,147.12,148.11,35195860.0,-0.019593565896604104,149.73200000000003,0.01628772037759675
2022-11-28,145.14,146.64,143.38,144.22,69346522.0,-0.02626426304773488,148.318,0.018391223750859442
2022-11-29,144.29,144.81,140.355,141.17,83763803.0,-0.021148245735681637,146.95,0.018303680627948342
2022-11-30,141.395,148.72,140.55,148.03,111380880.0,0.04859389388680335,146.52,0.03116999530927505
2022-12-01,148.21,149.13,146.61,148.31,71250416.0,0.0018915084780111169,145.968,0.030948850707001152
2022-12-02,145.96,148.0,145.65,147.81,65447446.0,-0.003371316836356275,145.90800000000002,0.029636768145603273
2022-12-05,147.77,150.9199,145.77,146.63,68826442.0,-0.007983221703538379,146.39000000000001,0.02656414557449268
2022-12-06,147.075,147.3,141.92,142.91,64727186.0,-0.025369978858350906,146.738,0.027594407810477662
2022-12-07,142.19,143.37,140.0,140.94,69721094.0,-0.013784899587152788,145.32,0.010483254369181738
2022-12-08,142.36,143.52,141.1,142.65,62128338.0,0.012132822477650018,144.18800000000002,0.013796826355649345
2022-12-09,142.34,145.57,140.9,142.16,76097011.0,-0.003434980722047065,143.058,0.01379188976747795
2022-12-12,142.7,144.5,141.06,144.49,70462654.0,0.01638998311761397,142.63,0.017476547893467365
2022-12-13,149.5,149.9692,144.24,145.47,93886161.0,0.006782476295937423,143.142,0.012229524844480696
2022-12-14,145.35,146.655,141.16,143.21,82291182.0,-0.015535849316010153,143.596,0.012861160091889902
2022-12-15,141.11,141.8,136.025,136.5,98931907.0,-0.04685426995321562,142.36599999999999,0.02449116320752036
2022-12-16,136.685,137.65,133.73,134.51,144022980.92999974,-0.014578754578754682,140.836,0.024418476621129587
2022-12-19,135.11,135.2,131.32,132.37,79592614.0,-0.015909597799420028,138.41199999999998,0.01914313529452912
2022-12-20,131.39,133.25,129.89,132.3,77432819.0,-0.0005288207297725611,135.778,0.017012023773957354
2022-12-21,132.98,136.81,132.75,135.45,85927993.0,0.023809523809523725,134.22600000000003,0.02570803791045738
2022-12-22,134.352,134.56,130.3,132.23,77852108.0,-0.023772609819121437,133.372,0.018748400926622694
2022-12-23,130.92,132.415,129.64,131.86,63814893.0,-0.002798154730393798,132.84199999999998,0.018162665290622302
2022-12-27,131.38,131.41,128.72,130.03,69007830.0,-0.013878355831943079,132.37399999999997,0.01784515041248507
2022-12-28,129.67,131.0275,125.87,126.04,85438391.0,-0.030685226486195427,131.122,0.021366587123088837
2022-12-29,127.99,130.4814,127.73,129.61,75703710.0,0.02832434147889562,129.954,0.02314566666003896
2022-12-30,128.41,129.95,127.43,129.93,77034209.0,0.0024689452974306914,129.494,0.02176857171022402
2023-01-03,130.28,130.9,124.17,125.07,112117471.0,-0.03740475640729635,128.13600000000002,0.026541922074768493
2023-01-04,126.89,128.6557,125.08,126.36,89113633.0,0.010314224034540631,127.402,0.027882949068336847
2023-01-05,127.13,127.77,124.76,125.02,80962708.0,-0.010604621715732843,127.19800000000001,0.024580448926298813
2023-01-06,126.01,130.29,124.89,129.62,87754715.0,0.03679411294192936,127.2,0.027282630896037045
2023-01-09,130.465,133.41,129.89,130.15,70790813.0,0.004088875173584361,127.244,0.027324211842565203
2023-01-10,130.26,131.2636,128.12,130.73,63896155.0,0.004456396465616574,128.376,0.017344625189476718
2023-01-11,131.25,133.51,130.46,133.49,69458949.0,0.0211122160177466,129.802,0.018198844562679752
2023-01-12,133.88,134.26,131.44,133.41,71379648.0,-0.0005992958274029236,131.48,0.015565705322544117
2023-01-13,132.03,134.92,131.66,134.76,57809719.0,0.01011918147065427,132.50799999999998,0.008337980993743055
2023-01-17,134.83,137.29,134.13,135.94,63646627.0,0.008756307509646843,133.666,0.008070651285843436
2023-01-18,136.815,138.61,135.03,135.21,69672800.0,-0.005370016183610327,134.56199999999998,0.010277918527557823
2023-01-19,134.08,136.25,133.77,135.27,58280413.0,0.0004437541601953754,134.918,0.006573046661610438
2023-01-20,135.28,138.02,134.22,137.87,80223626.0,0.019220817624011177,135.81,0.009453758578499822
2023-01-23,138.12,143.315,137.9,141.11,81760313.0,0.023500398926525,137.08,0.01218617549898856
2023-01-24,140.305,143.16,140.3,142.53,66435142.0,0.010063071362766518,138.398,0.012185337995363177
2023-01-25,140.89,142.43,138.81,141.86,65799349.0,-0.00470076475128034,139.728,0.011982161357968316
2023-01-26,143.17,144.25,141.9,143.96,54105068.0,0.014803327224023555,141.466,0.010877252421297447
2023-01-27,143.155,147.23,143.08,145.93,70555843.0,0.01368435676576829,143.078,0.010298276863158356
2023-01-30,144.955,145.55,142.85,143.0,64015274.0,-0.020078119646405823,143.456,0.01495794700242345
2023-01-31,142.7,144.34,142.28,144.29,65874459.0,0.00902097902097898,143.808,0.014837425691186687
2023-02-01,143.97,146.61,141.32,145.43,77663633.0,0.00790075542310631,144.522,0.014361372363308566
2023-02-02,148.9,151.18,148.17,150.82,118338980.0,0.03706250429760005,145.894,0.020339930270617656
2023-02-03,148.03,157.38,147.83,154.5,144022980.92999974,0.024399946956637164,147.608,0.02142427394274036
2023-02-06,152.575,153.1,150.78,151.73,69858306.0,-0.017928802588996873,149.35399999999998,0.020635272762585397
2023-02-07,150.64,155.23,150.64,154.65,83322551.0,0.019244710999802406,151.42600000000002,0.020761153474484935
2023-02-08,153.88,154.58,151.168,151.92,64120079.0,-0.017652764306498647,152.724,0.025323623933027787
2023-02-09,153.775,154.33,150.42,150.87,56007143.0,-0.006911532385465935,152.73399999999998,0.02028720301894391
2023-02-10,149.46,151.3401,149.22,151.01,57450708.0,0.0009279512162787551,152.036,0.01543057794302946
2023-02-13,150.952,154.26,150.92,153.85,62199013.0,0.018806701542944282,152.45999999999998,0.016145762243679283
2023-02-14,152.12,153.77,150.86,153.2,61707573.0,-0.00422489437764062,152.17,0.013373437139164304
2023-02-15,153.11,155.5,152.88,155.33,65669252.0,0.013903394255874835,152.852,0.011316049640268574
2023-02-16,153.51,156.33,153.3475,153.71,68167942.0,-0.010429408356402492,153.42,0.012271952473023729
2023-02-17,152.35,153.0,150.85,152.55,59144118.0,-0.0075466788107474425,153.728,0.013308669641611948
2023-02-21,150.2,151.3,148.405,148.48,58867230.0,-0.02667977712225511,152.654,0.014525893493487346
2023-02-22,148.87,149.95,147.16,148.91,51011305.0,0.002896012931034475,151.796,0.015198932933768599
2023-02-23,150.09,150.34,147.24,149.4,48394249.0,0.003290578201598393,150.60999999999999,0.012255337891974766
2023-02-24,147.11,147.19,145.7202,146.71,55469606.0,-0.01800535475234266,149.20999999999998,0.013116192427583296
2023-02-27,147.71,149.17,147.45,147.92,44998470.0,0.008247563219957676,148.284,0.01533147150234028
2023-02-28,147.05,149.08,146.83,147.41,50546998.0,-0.0034478096268252267,148.07,0.01016690692264209
2023-03-01,146.83,147.2285,145.01,145.31,55478991.0,-0.014245980598331154,147.35,0.011192939064322636
2023-03-02,144.38,146.71,143.9,145.91,52279761.0,0.004129103296400816,146.652,0.011350246109380815
2023-03-03,148.045,151.11,147.33,151.03,70732297.0,0.0350901240490713,147.516,0.018397945832736698
2023-03-06,153.785,156.3,153.46,153.83,87558028.0,0.01853936304045556,148.698,0.019273505089913864
2023-03-07,153.7,154.0299,151.13,151.6,56182028.0,-0.014496522134824219,149.536,0.02142886330650903
2023-03-08,152.81,153.47,151.83,152.87,47204791.0,0.008377308707124165,151.048,0.018296705211666636
2023-03-09,153.559,154.535,150.225,150.59,53833582.0,-0.014914633348596884,151.984,0.021594584838230502
2023-03-10,150.21,150.94,147.6096,148.5,68572400.0,-0.01387874360847341,151.478,0.015696223546325022
2023-03-13,147.805,153.14,147.7,150.47,84457122.0,0.013265993265993314,150.80599999999998,0.01394333004720892
2023-03-14,151.28,153.4,150.1,152.59,73695893.0,0.014089187213398136,151.004,0.014578294063506655
2023-03-15,151.19,153.245,149.92,152.99,77167866.0,0.0026214037617144914,151.028,0.014108059288283896
2023-03-16,152.16,156.46,151.64,155.85,76254419.0,0.01869403228969202,152.07999999999998,0.013051388953466499
2023-03-17,156.08,156.74,154.28,155.0,98944633.0,-0.005453962143086244,153.38,0.009836669080059547
2023-03-20,155.07,157.82,154.15,157.4,73641415.0,0.015483870967742064,154.76600000000002,0.010142490069386879
2023-03-21,157.32,159.4,156.54,159.28,73938285.0,0.011944091486658204,156.10399999999998,0.009920947856116892
2023-03-22,159.3,162.14,157.81,157.83,75701811.0,-0.009103465595178273,157.072,0.012700716866413013
2023-03-23,158.83,161.5501,157.68,158.93,67622060.0,0.006969524171577035,157.68800000000002,0.01078052700860208
2023-03-24,158.86,160.34,157.85,160.25,59256343.0,0.008305543320958897,158.738,0.009447947390027392
2023-03-27,159.94,160.77,157.87,158.28,52390266.0,-0.012293291731669265,158.91400000000002,0.011038972707168864
2023-03-28,157.97,158.49,155.98,157.65,45992152.0,-0.003980288097043205,158.588,0.009313795227878532
2023-03-29,159.37,161.05,159.35,160.77,51305691.0,0.019790675547098013,159.17600000000002,0.012304123200692284
2023-03-30,161.53,162.47,161.271,162.36,49501689.0,0.009889904832991236,159.862,0.012561288834413504
2023-03-31,162.44,165.0,161.91,164.9,68749792.0,0.015644247351564333,160.792,0.013531410176001991
2023-04-03,164.27,166.29,164.22,166.17,56976187.0,0.00770163735597329,162.37,0.009059193496569305
2023-04-04,166.595,166.84,165.11,165.63,46278295.0,-0.00324968405849424,163.966,0.008782847060201923
2023-04-05,164.74,165.05,161.8,163.76,51511744.0,-0.011290225200748738,164.564,0.010839630464535163
2023-04-06,162.43,164.9584,162.0,164.66,45390123.0,0.005495847581827196,165.024,0.010384883689397025
2023-04-10,161.42,162.03,160.08,162.03,47716882.0,-0.015972306571116257,164.45,0.010279880668016649
2023-04-11,162.35,162.36,160.51,160.8,47644217.0,-0.007591186817256013,163.376,0.008190301234217094
2023-04-12,161.22,162.06,159.78,160.1,50133062.0,-0.0043532338308458485,162.27,0.008094398481773256
2023-04-13,161.63,165.8,161.42,165.56,68445649.0,0.034103685196752,162.63,0.01934980254922849
2023-04-14,164.59,166.32,163.82,165.21,49386480.0,-0.0021140372070548308,162.74,0.01933845973619474
2023-04-17,165.09,165.39,164.03,165.23,40713618.0,0.00012105804733364423,163.38000000000002,0.01704982478770513
2023-04-18,166.1,167.41,165.65,166.47,49923008.0,0.007504690431519689,164.51399999999998,0.01576493064402916
2023-04-19,165.8,168.16,165.54,167.63,47720166.0,0.006968222502552912,166.01999999999998,0.014477697886679542
2023-04-20,166.09,167.87,165.56,166.65,52456377.0,-0.005846208912485773,166.238,0.005803817907669201
2023-04-21,165.05,166.4521,164.49,165.02,58337341.0,-0.009780978097809756,166.2,0.007657077485807889
2023-04-24,165.0,165.6,163.89,165.33,41949581.0,0.0018785601745243685,166.22,0.007715994180518499
2023-04-25,165.19,166.305,163.73,163.77,48714063.0,-0.009435674106332836,165.68,0.007388682396443573
2023-04-26,163.055,165.28,162.8,163.76,44105745.0,-6.106124442828431e-05,164.906,0.005346517118822965
